label,tweet
1,T   aye at least that bitch hot boxed lmao
1,T  Don't talk behind my back I hate that pussy shit
1,"T  I fucked your bitch a hunned times , what the fuck your bitch got on her mind? My fuckin dick.."
1,T  Iggy Azalea that bitch &#128588;
1,T  Tell these hoes that they gotta glo up one day.
2,T  &#8220; when a ghetto girl tries to read in class pt1 https://t.co/uW7aBqBToC&#8221; LMAOOO
2,T  mook gon wi 3-0 but this battle is bad
1,T  these judges are fuckin retarded
1,T  ......Roses&#127801;Are red Violets are blue.. You ain't gonna know when yo bitch tops The Crew &#128175;
2,T  Rumours that the boys will be touring around the world for OTRA Tour and it will end in the UK/Ireland as a welcome ho&#8230;
1,"T  you have a girlfriend, stop asking these hoes to be your bestfriend."
1,T  &#8220; you can be skinny and still be ugly stop acting like being thin is beautiful dumb bitch .&#8221; &#128514;&#128079;
1,T  Good day with these 2 bitches   &#128536;&#9996;
1,T  With ma bitch c: 
2,T  Dance monkey dance
1,T  Joan Rivers said I was gay and Michelle was a tranny. Perhaps her death was no accident. See Clinton's and Ron Brown/Vin&#8230;
1,T  &#8220; Just gotta remind bae you got no hoes http://t.co/TfcInxlqhV&#8221;&#128514;
1,T  If I was a top tier MC I would publicly announce that the point of my tour is to have sex w/the baddest bitches of each cit&#8230;
1,T  The face you make when you see a hoe trying to preach on twitter http://t.co/2T1UkUDQBw
1,"T  Cheers to you, you stupid bitch. http://t.co/xPSEgYefCb"
1,T  Lightskin bitches crying they ain't got no valentine. Bitch maybe you should've read some of them 400 unreads msgs. Yo&#8230;
1,T  WTF did this bitch do? &#128514;&#128514; https://t.co/5BFuSp9bfn
1,T  bitch you guessed it https://t.co/DCsu5vQbpl
1," ""That's why you're so good at this game. Cause u sit on your unemployed nigger ass playing all day."""
1,"T  Lemme make sure I got this right. As good as the pussy is, I'm supposed to pull OUT when I bust? Nigga please."
1,T  Lmaoooo    fam I stabbed a person once in COD ghost and he said I stab like a nigger
1,T  Nigga. The homemade tuna salad wit the saltine crackers tho?
1," ""I fucked your bitch cause she gave me a boner, she went down twice like Adrien Broner..."" #FreckBars"
1,T  U might be a faggot if u pull outta the pussy to bust bro.
1,T  Hoes be getting loose then move to other cities once everybody finds out they a hoe lol.
1,Most relationships end because bitches wanna take advice from their lonely ass single friends! &#128514;&#128514;&#128514;
1,"T  &#8220; ESJ got some ugly hoes yeah, and them Leon G. Students ain't making no better. 99.9 of em fugly.&#8221;&#128128;&#128128;"
1,T  I make the pussy cringe http://t.co/LNB2UXXQem
1,T   if bitches are thirsty but you Hungarian
2," just because you ""not official"" doesnt mean you can act like complete trash and be free from acting like a decent human being"
1,T  I swear that bitch.... can not talk... but I love her attitude bruh.. #LHHATL
1,T  That hoe Brittish got the fuckin NERVE
1,T  That hoe ain't shit
1,T  This hoe swear to God that boy fuckin everybody..
1,"T   I'm a joke having hoes ain't shit, I'm just looking for the first girl I loved when I'm in these bitches. That's &#8230;"
1,T  Having hoes fun till you lose that girl that you really wanted over them hoes ..
1,T  I feel like no matter how much of a hoe she is if the right nigga put her in her place she gone change .
2,T  &#8220; That 'Ouija' movie look like trash&#8221; its really good.
2," a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 fo&#8230;"
1,"YouNanciHuh: Talmbout ""I graduate next month"" word? Congrats! What in? ""safe food handling"" bitch...if you don't flee from me with th&#8230;"
1,"T  Amen.   Overall bitches, do better and stop being so stupid cause yall hoes are stupider than ya realize."
1,"T  Ion like bitches that do slick shit , just be straight up nd let me know wassup &#128129;&#128175;"
1,T  &#8220; I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; this one not up for debate
1,"T  Smack a bitch.

Bitches love hand prints on their ass."
1,Got a bad ass bitch just bouncing on my dick!
1,T  No one told me The Military is the worst place to be a bitch trying to get all emotional ontop babe
2,"T  Media be like:

*Muslim whale attacks US Navy*
*Muslim tiger attacks Zookeeper*
*Muslim bird attacks Eiffel Tower*
*Mu&#8230;"
1,T  we can't date if you're going to be a little bitch about everything
1,Today the day bitches let's turn tf' up ! &#128540;&#128520;&#128123;&#127867;&#128138;&#127881;&#127882;      http://t&#8230;
1," ""  ion like him he annoying &#128514; I thincc he knows I don't too""

That nigga a supa fag on Dave"
1,T  It's been fuck bitches but a Queen&#128120; can get my time
2,"T  What I know:
You support killing babies, mock the handicapped, slept your way into Harvard then ditched your hubby &amp; ki&#8230;"
2,T  Yankees Unveil Beautiful Derek Jeter Cage In Monument Park http://t.co/vv6urct4jd http://t.co/gWBNHDyhMl
1,"T  please bitch, i'm a BELIEBER &lt;3"
1,"T  big booty bitches , big booty bitches ;*"
1,"T  The way Tricksnipers act is just ugh. 89% of them are Chief Keef, Soulja Boy niggers. Absolute sewage waste"
1,T  And ima keep fuckn like I love this bitch &#127908;&#128553;
1,T  #GlizzyGang bitch
2,"Hi ho, hi ho, it's off to work we go! It's #MilitaryMonday...support a military organization today. http://t.co/9DV04wk&#8230;"
0,T  Fuck michelle obama. That monkey doesnt belong in the white house
1,T  Fuck tranny porn. Hermaphrodite porn is where it's at.
1,"misticDoom: I got hit on today!!!!

I'm back, bitches!!!

*dies*"
2,"T   Wow, and we thought we were the only ones with a luxurious interior #OreoLove #StufOfLegend"
2,"T  Dear dessert heaven, fangs so much for these Oreo Spooky Ball Vampires. #OreoCookieBalls http://t.co/I3iyRL72sD http://t.co/wNzBh&#8230;"
2,"T  Woah, the depth of this Ollusion is unreal. #Ollusions http://t.co/fuiVThvZyN"
1,T  This bitch about to get dragged LMFAOO omg
1,T   if you think twitter should change the bird logo to a badass bald eagle #Merica &#127482;&#127480;
2,T     powers U don't go outside ur tanks been on full for 2 months U anti social monkey
1,T  The sound of wet pussy &#128571;&#128166; &gt;&gt;
1,"T  Every zoo is a petting zoo, if you're not a pussy."
1,T  When hoes talk shit about other hoes... I'll just leave this here.
1,"T  Little niggas love making their girlfriends look stupid, entertaining other bitches and so on, a real nigga would never&#128175;"
1,"I got bitches""

Definition: I'm with some female friends who don't know that I'm referring to them as bitches."
1,T   Ctfu hell yea yo bitch ever got out?
1,T   ctfu bitch talm bout I needs my respect
1,T   ctfu u bloody but yes doe bitch ball out cracked hot dog in dat bitch
1,T  Dis bitch wanna smoke all our weed
1," ""Good pussy is pussy that makes you really think bout making her breakfast pussy that makes you think about being a father"""
1,"T  If she thick and you get her pregnant, she gonna become fat, and you gonna be the nigga with the big bitch"
2,"Happy birthday, Bob Newhart! The comedic legend turns 85 today: http://t.co/YOSx2VdAjb #AmericanMasters http://t.co/gew&#8230;"
1,T  gimmmmmie a hoodrat bitch
2,Stephen A. Smith Responds To People Calling Him An Uncle Tom/Sell-Out!&#128175; http://t.co/scC8STdMgU
1,T  Fucking bitches throwing THOTS
1,T  Her pussy A1 if she can quote over 15 boosie quotes
1,T  Y'all so trash 
1,T  You retarded if you say Birdmsn don't go hard.
1,T  the timeline boring because all the hoes out right now probably getting fucked or planning too
1,T  every time bobby bitch comes on https://t.co/VHR6vZ8ZR1
1,T  hide ur bitches or else http://t.co/MLswmlArKf
1,T  mmy nigga flavio said deuces hoe http://t.co/pcMVjQXmUZ
1,T  no sex bitch i only want the decks bitch (yu-gi-oh)
1,T  pussy boy don't want war
1,T  tyga used to be good before he got into this swag fag shit
1,T  ya pussy stank  http://t.co/i9tXjSDOZZ
1,T  Yes Mimi bitch yo dumb ass got played
1,T  Undercover hoes
1,T  I never met a faithfull bitch
1,"T  There's a different between a slut and a bitch...

A slut will sleep with anyone.

A bitch will sleep with anyone... But y&#8230;"
0,T  I really hate attention seeking hoes. Hope they all die
0,T  You a hoe if you give your number to another nigga while you got a man
1,T  y'all be dick riding and praising these hoes that's why half of Miami feel like they celebs off this social media shit
1,"T  You hoes wanna tweet and talk about equality then hope solo better never see her family again,and go to prison and never &#8230;"
1,  &#128077; &#8220;Fuck the skinny bitches in the club!&#8221; -  #ANACONDA http://t.co/HqigE3CqNa
1,T     they are both bitches.
1,"T  I don't even delete my typos, it is what it is bitch"
2,T  My mom paid $5 to hold this monkey &amp; look what he did &#128553;&#128514; http://t.co/t5ZkMd8Xeh
1,"T  This beat deserves Hennessey, a bad bitch, &amp; a bag of weed. The Holy Trinity"
1,T  I hate bitches who be laughing with they teeth. That shit is scary as fuck to witness. Like cover your mouth hoe.
1,T  My monday bitch keep her ass up and face down
1,T  My tuesday bitch man I aint even hit it yet just finger pop her pussy just to sit and get the kitty wet
1,T  Im a pimp tho no limp hoe
1,T  The fact that all y'all hoes gettin pregnant wit no ring on ya finger &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;
1,"T  I'm a tramp, ho, AND a slut."
1,T  When they run out of dick inside the pussy.   How do straight dudes know if their dick is small??
2,"T  If I could be anywhere on earth right now, you know it would be Yankees Stadium"
1,T  If you open a beer and don't finish it you are what is known as a little bitch
2,T  Texas ranchers: Terrorists reportedly caught at border; feds clam up http://t.co/1vynD9zbpH
1,   had to help my Gma move bitch!
2,T  #teabagger math http://t.co/lOiZi6fM6U
1,T    Honey pot Harf is the state dept version of pussy Paltrow
1,T  Maury 65 years old and still exposing hoes.. &#128175;
1,"T  These hoes be acting up.. &amp; you know what, Imma let em.."
1,T  &#8220; New Year's Eve bitches be like ... #nye14 #drunkinlove #beyonce https://t.co/fsGa5WtKxn&#8221;
1,T  Someone who claims they're a bad bitch shouldn't get offended so easily.
1,T  How i eat the pussy http://t.co/kdFHDx8yDT
1,T  #YesAllMen these hoes ain't loyal
2,T  Retweet if you see the bird. http://t.co/o7reXL0teu
1,T  bitch http://t.co/GLUuG7qz2p
2,T  On this day 1941 the #Yankees Joe DiMaggio goes 0 for 3 with a walk vs Cleveland #Indians to end his 56 game hitting streak
0,T   Sav is a fag
1,T  Eddy and teezy get no pussy so I don't know why they always talking about that shit. They've never taken anyone's girl eit&#8230;
1,T  S/O yo bitch http://t.co/Gqf2doMbTD
1,Don't trust hoes they ain't loyal !
1,"T  LOL favorite line tho ---&gt;  
You say no to ratchet pussy, juicy j cant."
1," ""Eating pussy"" ... makes sense.   Y'all gotta grow up. Food and sex go hand n hand."
2,T  Thick red bones in style or nah? &#127817; http://t.co/Cfhis3L8bT
1,T  Going as Candace for Halloween lmao ugly bitch
1,"rls: It goes from ""baby"" to ""hoe"", "" I love you"" to "" Fuck you I hate you"", "" I need you"" to "" Fuck off"" from "" You're my eve&#8230;"
1,T  My main bitch &amp; my side bitch mad @ me i could by give 2 fucks
1,T  #MyGoalFor2012 UnHoe these bitches
1,T  Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;
1,"T  Cleary dark skinned niggas fuck better than light skinned niggas...
The proofs in the bitch face&#128528;&#128528; http://t.co/MVgT4l8&#8230;"
1,""" These hoes getting pregnant just to put some shit like ShaqualidaeMommy, BarackeishaMommy in they IG Bio&#8230;"
1, LMFAO WTF &#8220; &#8220; Niggas on here really retarded http://t.co/arhySCAMu6&#8221; &#128553;&#128514;&#9996;&#65039; I'm tf out!!&#8221;
1,"T  If a hoe is talking to your man, she's not the problem, he is. The fact that hoes feel welcomed reflects on how he acts behi&#8230;"
1,T  &#8220; Fat bitches are rapist&#8221; &#128557;&#128557;&#128557;
1,T  &#8220; These bitches marrying niggas who got life sentences in jail &#128530;&#128530;&#128530;&#8221; stupid
1,T  Lmao these niggas act like lil bitches
1," Move dat muscle hoe &#128548; 
""Tell me watchu mad foe""&#128170;&#128514; https://t.co/wlvTLgGDPg"
2,"T  A silent protest in Philadelphia, performance artists protest the murder of Mike Brown while passerby's mock it. http://t.co/&#8230;"
2,"lMPCESS: In the fashion world ""urban"" definitely means ""stolen from black people"" it's ghetto on us, and urban on them haha http://t.c&#8230;"
1,T  im so fucking done with  i fucking hate you guys and your insurance policy is trash and omg square the fuck up
0,PlainBlack_D: Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;
1,"stop following ""bad bitches"" and ya won't get spammed"
0,gedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!
1,T  I don't burn bridges.. tf I look like holding a grudge and being a lil bitch. Shit happens. You'll be fine.
1,"oeticGenius19: You go back and forth with a girl, youre a ""bitch"" you let her disrespect, youre a ""bitch"" LOL"
1,T  Them bitches prolly had to pay Beyonc&#233; 100 million to perform 5 minutes &#128530;
2,T  Charlie Sheen gets it http://t.co/DKk6YjTJfU
1,T  Follow this fag  it's his birthday today
1,"T  This white boy reached 999 in flappy bird, im so done with life..."
2,"T  #YesWeDid attack, harass, threaten, mock and bully any woman or minority who dared not fall in line with our progressive a&#8230;"
2,T  Liberal Head Explosion: WW2 Navajo Code Talkers Appear in Redskins Jackets. #redskins http://t.co/ouxoQDHmID
1,"opThaDJ: Hahahaha he missed the shit out that hoe!!!!!!!!!!

#Houston Texans"
1,"oochda63: After sex a bitch be like ""so what are we?"" And you like ""probably parents cause I ain't pull out"""
0,T  I go to take the trash out and a darkskin nigga stole my damn garbage
1,T  They're YOUNG LADIES    you got hoes
1,T   cuff her crazy boy you might not ever find another especial not these dirty crew fucking party hoes out here &#8230;
1,T   fr mane on some 100 shit cuff her if she made you that happy in one night cause these hoes for everybody fr
1,T  Niggaz talk more than bitches these days..
1,T  #EndoftheWorldConfessions I follow all of these retards on Twitter because they're all a bunch of morons &amp; I need g ...
1,&#8220; Everybody got at one bitch on dey insta TL who got a baby &amp; it gets NO likes... Y'all fucked up ! &#128514;&#8221; lmao t&#8230;
1,T  Side bitch or main bitch you still ain't the ONLY bitch. &#128079;&#128175;&#128175;
1,T  I love how sweet girls have sweet pussies http://t.co/JprbhUXfdP
1,T  Good pussy will change your life.
1,"ositivital: somewhere between ""i need therapy"" and ""bitch, im fine"""
1,"Eat it with milk   ""She gotta shape up her pussy lips tho  Whole wheat organic pussy &#8230;"
1,T  i got bitches an i know some killlllllas fuck y'all
1,T  this bitch is no help at all http://t.co/Fk5VZaLC54
1,T      lmao that hashtag had me dying princess hoe needs to get a Twitter lol
1," Fucked all of tyga bitches "" 6God http://t.co/ltT5R4DRwL"""
2,"T  Green/yellow fuel pump&gt;&gt;&gt;&gt;&gt;
#dieselstation"
1,T  Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;
1,T  Fuck you bitch I'm actin brand new &#128526;
1,T  If you can stick one finger in your pussy and feel all 4 walls . Your still tight &#128076;
2,PrettyMillz: My car insurance is trash !!!
1,T  To my EX that bitch can have you. &#128080;
1,T  Everybody pregnant . You bitches waste no time
1,"T  It ain nun to cut dat bitch awf 

- Verizon"
1,T  Then he just got too basic. &amp; the hoes loved it... From then on he made them his focal audience.
1,T  these hoes swear boy
1,"T  I feel sorry for da females that dont get what they deserve, while these hoe bitches get treated like queens &#128543;&#128543;&#128543;&#128543;&#128543;"
1,T  #ReasonsIUnfollowedYou You unfollowed me first bitch
1," ""Stop being such a bitch""
Me: http://t.co/RGg9IduVsi"
1,"T  Lonely twitter bitches be like 

#relationshipgoals &gt;&gt;&gt;&gt;&gt; http://t.co/9z9PxVnf89"
1,T  All my bitches attractive
2,"T  In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/yKyFIJZgSI   http://t.co/a&#8230;"
2,T  A marry between a man and woman people sloppery slop;then what is prevent a bird from marriage my sandwich??? I'm in lo&#8230;
2,T  Advice tip for people: 1 stick hand in glue 2 stick hand in feather 3 now you are like bird. Impress your friend.
2," dear Mr. Science: If human so ""better,"" how come they can't be bird? oh I'm sorry was that too LOGIC for you????"
2,"T  i see you again didn't election bird for government, america. that okay. i guess i just take this free cookie for everyo&#8230;"
2,T  I thought it was raining because of the sound on the roof but it was just birds exploding from the heat.
1,"T     yea m8, fire crotch igniting your sisters pussy since '06"
2,T  Charlie Crist wins Democratic primary http://t.co/FunqXo8O4O
2,"T  Well done to  who correctly answered Almeria. 26 yellow, and 1 red card so far this season."
1,T  Somebody get my nigga.  some pussy cuz this nigga dont get no ass so imma need one of my hoes to slide in my nigga &#8230;
1,"usha_TeeWat: Niggas fight in the NBA and they're called ""ghetto"" &amp; ""don't know how to act"" but there's a brawl in NASCAR and nobody sa&#8230;"
1,T  #Nevertrustabitch never trust a bitch who has a fresh copy of master p album
2,T  Diplomatic trolling: Russian embassy mocks NATO's satellite pictures http://t.co/xklXbYxZbG
2,T  Derek Jeter ... A class act... A great Yankee... A 1st ballot Hall of Fame inductee to be
1,"T  I'm scared to lose you, cause I know you get bitches."
1,T  All you hoes is still gon' be hoes tomorrow.
1,T  And too short to fuck boring hoes   life's too short to wear boring clothes
1,T  How bitch how? &#8220; How is this ok? http://t.co/tBm1dIL55n&#8221;
1,&#127908;&#128553;I just touchdown on pussy nigga!
1,"T  After the age of 21 its about credit scores, future plans and creating assets. Not cars, clothes, niggas/bitches, clubs, &#8230;"
1," &#8220; When you accidentally say ""About a week ago"" http://t.co/JHBQhPUP2m&#8221; bitch u just wanted to show Ya ass smh"
1,T  &#8220; Iont got no type&#8221;bad bitches is the only thing that I like &#128111;&#128131;&#128131;
1," ""Gave that bitch some chocolate, bitches love chocolate."" - Forrest Gump"
1,T  &#8220; Woah did this bitch say love?&#128566;&#128514;&#128514;&#128557;&#128557; http://t.co/1NZDVTQSUy&#8221; &#128514;&#128514;&#128514;
1,T  Dat ghetto shit aint attractive
1,T  I&#8217;m to the point where I&#8217;ll take a manual  and not bitch about it.
1,T  I just don't understand the grey area of being a hoe but lying about it. Like close your legs OR just be about that life&#8230;
1,"No &#8220; That really happens ?

"" who doesn&#8217;t like it when a random bad bitch hits you up just to s&#8230;"
1,T  I dont respect nun about a bitch cause idgaf bout des hoes
1,T  I love a bitch wit sum nice teeth n lips&#128524;
1,T   my bitch
1," Females will mess with a guy who has a girlfriend but won't mess with a single guy cause he has ""too many hoes"""
1,T   stupid bitches can't handle the johns
1,T  I deadass took this after i ate a darkskin bitch pussy the other day #NeverAgain http://t.co/IZFLyUDuGS
0,T  I hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat
1,T  Math is fucking useless.... algebra 2 not gon help me pull bitches the fuck....
1,T  Mayweather a lil bitch this nigga out here dancing
1,T  Most of yall females boring as fuck then yall wonder why niggas only talk about havin sex bc theres nothin else to talk abo&#8230;
1,"T  Porn, the only place where a bitch gon be under the table sucking a niggas dick while he eating dinner with his parents."
1," y'all so quick to say people ""worship"" celebrities. bitch, i love beyonc&#233;, her talent, her legacy and what she stands for &#8230;"
1,T  Thanks Ravens 4 beating those fags. Now believe I don't give a fuck about you. I'm Raider Nation bitches. Thanks 4 pu ...
1,"New to the game but as I understand it, the first rule of soccer is ""whichever team acts more like a bitch shall be awarde&#8230;"
1,T  &lt;--- trash at it's finest &#8220; Ladies if you post a picture and don't get at least 15 niggas to favorite it then you t&#8230;
2,T  DOMINIQUE Made Larry bird do a 360 lmaooo http://t.co/Vs6e3Z0C2u
1,T  0 Love for these hoes http://t.co/nFxNhHw0dJ
2,T  Russell Brand mocks Bill O'Reilly for proposing Berlin Wall against immigrants (VIDEO) http://t.co/WtzD2MIBf6 http://t.co/A&#8230;
1,T  US Army removes &#8216;negro&#8217; as official reference to black people after public outrage http://t.co/qtiTEzE7Bh http://t.co/nudHr&#8230;
1,T  Toss 'em out of office? Or just throw 'em in the trash? #trashbucketchallenge has politicians on the run at... https://t.&#8230;
1,"T  Too many faithful girls are single, and too many hoes are taken."
1,T  Quotable   If my man ain't appreciating me this pussy DEFINITELY IS gonna end up in another nigga mouth. You &#8230;
1,T  They claiming bitches them my old hoes
1,T  Wack ass hoes
1,"Racheldoesstuff: ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees"
1,T  These hoes ain't loyal
1, Bitch had me and my car all the way fucked up! &#128545;&#128548; had to cuss a bitch out via note! http://t.co/PKxB40JTTO
1,T  These hoes ain't shit &#128514;&#128514;&#128175;
1," ""My pussy tastes like Pumpkin Spice Latte."" -- Lana Del Basic"
1,T  Them hoes so damn nice &#128175; http://t.co/jn0ieBdnZQ
1,T  This bitch got a body like Trey Songz &#128514; http://t.co/KSiqmY4W8D
1,T  don't cheat if she a down bitch
1," ""yo bitch chose me you aint a pimp you a FAIRY."" #ripPimpC"
2,T  Friends a Proud Hindu n ShivSainik brother shri Ramesh Jadhav was murdered by Jihadis plz help trend #RameshJadhav http:&#8230;
1," ""Fuck bitches , get money"" - A favorite nigga's line when a girl leave his ass for another man"
1,"akwonOGOD: ""You ugly anyway"" 
""You a hoe anyway"" - a nigga who just got curved but won't accept it"
1,T  &#8220;Bros before hoes&#8221; - a bro with no hoes
1," Bitches tweeting ""last night &gt;&gt;"" like they did something special except be hoes"
1,T  Lmaoo bitch what? http://t.co/2dhLgXcVg2
1,T  Rare pic of trash posing with trash http://t.co/usGIAZSDWv
0,T  U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago
1,T  When ya side hoe tryna act up http://t.co/ayfGKVdEZI
1,T  i started fuckin with bitches who believe everything their horoscope say.they believe the dumbass horoscopes they gunna bel&#8230;
1,T  Assyria got hella hoes
1,T  22. But we make it and this bitch sits on the couch and turns on Ice Age the movie and asks us if were hungry like we arent t&#8230;
1,T  If you curve me im just going to assume your pussy is trash and you were doing me a favor
2,T  Good morning Baton Rouge.  having a nip of  http://t.co/5JZH1BhWWk
1,T  You bitches could never be nae ...let him tell you he love him some nae &#128143;&#128145;&#128081;
1,T   &#128514;she a dumb bitch smh
1,T  &#8220; I got hard dick for all dez bitches. I get all they numbers I don't call dez bitches.&#8221; LMAO 
1,T  I'm waiting for all of you little bitches that whined about Bush to start speaking up about Obama and his wars. #Syria
2," Joey Badass said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life"""
1," When Kanye said ""I don't need your pussy, bitch. I'm on my own dick."" http://t.co/6eeLUmjbme"
1," When Tupac said ""I ain't a killer but don't push me, revenge is the sweetest joy next to getting pussy"" http://t.co/ffPu1w&#8230;"
1," When Tyler the Creator said ""Rape a pregnant bitch and tell my friends I had a threesome"" http://t.co/mBrtvpUaKt"
1,T  The trick of reality tv is making tacky bitches seem classy &amp; badgering real women with real ethic into submission. It's a &#8230;
1,T  Logic had me thinking Nikki was a bad bitch
1,Never trust a bitch that take quick ass showers!
1,"T  Nobody cares, bitch"
1," a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 &#8230;"
1,T  Being a hoe isn't a Halloween costume
1,T  you here good songs on the radio but it ain't about positivity its mainly bout hoe problems killing and/or moving weight
1,"&#8220; "" https://t.co/OtZ0FGDVpR &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#8221; bitch gotta die 10,000 deaths. &#128534;&#128557;&#8221; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; GTFOH"
2,"T  Art thou the bird whom Man loves bestThe pious bird with t/ scarlet breast, Our Robin;that leaves these summer winds sobbing&#8230;"
1,"pez: ""make me ur wcw""

""how many girls do u talk to""

""am I ur side hoe""

""tweet about me so I know it's real"" http://t.co/LB274Gh&#8230;"
1,"Niggas Be Like

&#128663;_____________&#128659;
Fuck! There go the 5'o

__&#128663;______&#128659;__
Be cool son

___&#128663;&#128659;_____
Man fuck 

___&#128659;___&#128663;____
bitch as&#8230;"
2,T  When you're approaching your high score in flappy bird and die one pipe away http://t.co/bI1RQ6A1ur
2,T  taking out the trash at night http://t.co/qJiPw0sYeH
1,T  Hate a broke bitch and nigga
1,T  If money&#128181; was my girl&#128143; id stalk that bitch.&#128520;&#128270;&#128294;&#128064;&#128175;&#128174;&#127796;
2,T  I call this the 100gram sugar delight or a Heart Attack. It's a #PopTart #Twinkie &amp; a #HoneyBun http://t.co/s6ZnLVlvLI
1,T  i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch &#8230;
1,"T  If a mf really like you&#9786;&#65039;, they'll drop all their hoes&#128108;&#128109;, exes&#9995;&#128530;, &amp; groupies and focus only on you.. &#128107;"
1,T  Don't worry about my old bitch or my next bitch
1,T  Damn... that's a cold ass honkie
1,T  bette fucking davis eyes bitch
1,T  check it out you gotta vodka soda &amp; a lemon on the bottom of that bitch ? thats cool
1, Being a hoe means FUCKIN a lot of people NOT TALKING to a lot of people! Y'all mufuckas be having shit mixed up! &#128530;&#9995;&#128175;
1,T  I wonder if I can sue a bitch 4wasting my mf time
1," ""  bitch"" bitch wassup"
1," ""  you home. Niggaz in that bitch was some hoes yaknow"" yazz I gotta do applewood n shit"
1,T  &#127379;kk bitch TD in 17'&#128275; Jeff b home real soon &#9981;&#127344;&#127382;
1,T  I can't trust a bitch I can't trust myself
1," When bae calls ""Chinese food"" in your phone and your side hoe answers in a Chinese accent &amp; takes your order.. http://t.c&#8230;"
1,T  Just barrass Meez ctfu um zoned out wit my fro out while um hitin hoes from da back #comebacktoreality
1,T  Girls dress like hoes and wonder why good guys aren't attracted to them... http://t.co/dLRk2I04hO
1,T  Wet&#128166; &amp; warm &#9832;&#65039; pussy &#128553;&#128525;
1,"T  Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a titl&#8230;"
1,"T  Too many faithful girls are single, and too many hoes are taken."
2,"T  In their primes, MJ would have dominated LBJ in 1 on 1. Just so much mentally tougher. MJ's trash talk alone would unn&#8230;"
1,"T  i swear I'm a nice girl, until you do something that pisses me off... then the bitch comes out."
2,"T  6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&#8230;"
1,"T  &#128525; &#8220; Crazy things about the pussy that you should know &#128520;&#128520;

Make sure u know &#128073;&#128073; http://t.co/xOO7AjnD8y &#128072;&#128072; http:/&#8230;"
2,T  Shy girls are undercover freaks..&#128527;
1,"T  Scientists have recently discovered that bitches, do in fact, be trippin'"
1,T  These hoes ain't loyal &#128588;
1,T  I swear I saw more then 3 bitches jump this girl &#128583;
1,Commie &amp;#9773; Mints   F# this faggot commie http://t.co/lnqNpChciA
1," ""Does my Mewtwo make your pussy wet?"" http://t.co/W4zzHr6Kum"
1,T   Dax we don't love these hoes
1,T  bitch ass niggas claim to be yo homies then get on dirt .. All bitch ass niggaa can die slow
1,T  &#8220; Girls like her make it hard for the rest of us &#128530; http://t.co/g8KdlxFqm2&#8221; and u wonder why u bitches get expose&#8230;
1,T  All I ever do is fuck bitches &amp; count stacks
2,"T  http://t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was
With rose-colored glasses and a gentle &#8230;"
1,"T  If Hank Jr. was half the man his daddy was, he'd bitch-slap Brantly Gilbert for having his name in his mouth."
1,T  this bitch thought she could cut my dick off http://t.co/gBR2YV669Y
2,T  I have to agree with Charlie he's spot on... http://t.co/9lcmVE9i1m
2,"T  Seriously, Florida. A vote for Charlie Christ is a vote for taxes and ebola."
1," God bless those delusional bitches still trying to keep ""duck face"" alive."
1," ""Who's my bitch?"" I am, Stephanie. I am."
1,T  Henny &amp; hoes.   Peace &amp; tranquillity &#8220; If you were a Greek Mythical God&#8230;what would u be &#8230;
1,T   your retarded
1,T  Highwaisted jeans are not made for everyone bitches be looking horrible
1,T   my internet aint get transfered yet pussy
1,T  These hoes will fake like they really f*ck with you but be hating on you lowkey
1," I love how ""twat"" is gender neutral."
1,T  Why would I be in a relationship theses hoes go still do them &#128514;&#128175;
1,T  These hoes is thotful
1,T  Y'all hoes ain't slick
1,T  The best way to avoid a tsunami of extramarital pussy is to wear sneakers on your daily commute. Also using the word sneake&#8230;
1," Where is everybody getting this ""fuck her right in the pussy"" sayin from?"
0,T  If some little fucking faggot spits in my food I swear to god id tear your fucking arms off http://t.co/EQociANZ77
0,T  aight game over. dykes had to ruin it http://t.co/o0CAn6gb1p
